appid,name,primary_genre,price_usd,release_year,reviews_total,log_reviews
32460,The Witness,Adventure,39.99,2016.0,15687.0,9.660651367876183
32469,Alien Shooter 2 Conscription,Action,9.99,2012.0,297.0,5.697093486505405
32470,Check vs Mate,Action,24.99,2012.0,110.0,4.709530201312334
32510,Viking: Battle for Asgard,Action,14.99,2012.0,935.0,6.841615476477592
32610,Unmechanical,Adventure,9.99,2012.0,305.0,5.723585101952381
32620,They Bleed Pixels,Action,9.99,2012.0,2018.0,7.610357618312838
32640,Primal Fears,Action,4.99,2013.0,183.0,5.214935757608986
32650,Magical Diary: Horse Hall,Adventure,14.99,2012.0,701.0,6.553933404025811
32660,Offspring Fling!,Adventure,7.99,2012.0,137.0,4.927253685157205
32680,Deadlight,Action,14.99,2012.0,9317.0,9.139703292376742
32700,Adventures of Shuggy,Indie,4.99,2012.0,286.0,5.659482215759621
32720,Wanderlust: Rebirth,Action,4.99,2012.0,257.0,5.552959584921617
32730,Thief™ Gold,Action,6.99,2012.0,3251.0,8.087025470667701
32750,The Elder Scrolls V: Skyrim - Dawnguard,RPG,19.99,2012.0,1099.0,7.003065458786462
32760,Thief™ II: The Metal Age,Action,6.99,2012.0,1808.0,7.500529485395295
32770,Conflict Desert Storm™,Action,6.99,2012.0,1189.0,7.081708586105575
32831,Starbound,Action,14.99,2016.0,120421.0,11.698757519417306
32832,Conquest of Elysium 3,Indie,9.99,2012.0,279.0,5.634789603169249
32833,Test Drive: Ferrari Racing Legends,Racing,19.99,2012.0,275.0,5.62040086571715
33110,Galaxy on Fire 2™ Full HD,Action,7.99,2012.0,1399.0,7.24422751560335
33120,Kung Fu Strike - The Warrior's Rise,Action,9.99,2012.0,721.0,6.582025138892826
33140,Resonance,Adventure,14.99,2012.0,450.0,6.111467339502679
33229,Total War: ROME II - Greek States Culture Pack,Strategy,8.99,2013.0,345.0,5.846438775057725
33245,Inversion™,Action,9.99,2012.0,434.0,6.075346031088684
33246,Sonic & All-Stars Racing Transformed Collection,Racing,19.99,2013.0,11523.0,9.35218709620442
33270,Tom Clancy's Ghost Recon: Future Soldier™,Action,19.99,2012.0,5071.0,8.531490496117062
33280,FTL: Faster Than Light,Indie,2.49,2012.0,60666.0,11.013155171881223
33289,New Star Soccer 5,Indie,9.99,2012.0,640.0,6.46302945692067
33326,Dishonored - Void Walker Arsenal,Action,1.99,2013.0,135.0,4.912654885736052
33349,Dishonored: The Brigmore Witches,Action,4.99,2013.0,526.0,6.267200548541362
33361,Borderlands 2: Mr. Torgue’s Campaign of Carnage,Action,4.99,2012.0,501.0,6.218600119691729
33362,Borderlands 2: Mechromancer Pack,Action,4.99,2012.0,544.0,6.300785794663244
33370,Borderlands 2: Sir Hammerlock’s Big Game Hunt,Action,4.99,2013.0,532.0,6.278521424165844
33400,LEGO® Batman™ 2: DC Super Heroes,Action,19.99,2012.0,6434.0,8.769507120030227
33420,MDK2 HD,Action,14.99,2012.0,144.0,4.976733742420574
33446,Sonic Adventure 2,Action,9.99,2012.0,21888.0,9.993739506513155
33510,South Park™: The Stick of Truth™,Action,29.99,2014.0,57528.0,10.96004444747091
33520,Borderlands 2: Collector's Edition Pack,Action,3.99,2012.0,234.0,5.459585514144159
33570,Galactic Civilizations® I: Ultimate Edition,Indie,2.49,2012.0,129.0,4.867534450455582
33580,Divine Divinity,RPG,5.99,2012.0,3201.0,8.07153089355666
33600,I Am Alive,Action,14.99,2012.0,2554.0,7.845807502637805
33650,Deponia,Adventure,9.99,2012.0,9573.0,9.166806369952454
33660,Tower Wars,Action,7.99,2012.0,1202.0,7.0925737159746784
33680,Alien: Isolation,Action,39.99,2014.0,45572.0,10.727070714875772
33700,LEGO® The Lord of the Rings™,Action,19.99,2012.0,8613.0,9.061144065614055
33720,Eets Munchies,Casual,6.99,2014.0,187.0,5.236441962829949
33740,ETHER VAPOR Remaster,Action,7.99,2012.0,156.0,5.056245805348308
33750,Fairy Bloom Freesia,Action,7.99,2012.0,572.0,6.35088571671474
33790,Thirty Flights of Loving,Adventure,4.99,2012.0,1243.0,7.126087273299125
33905,Space Rangers HD: A War Apart,Action,14.99,2013.0,5510.0,8.614501373883236
33909,Guacamelee! Gold Edition,Action,14.99,2013.0,3112.0,8.043342170441608
33910,The Basement Collection,Adventure,3.99,2012.0,1194.0,7.085901464365611
33930,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Action,9.99,2012.0,997.0,6.905753276311464
33934,Painkiller Hell & Damnation,Action,19.99,2012.0,2846.0,7.954021087278037
33935,Air Conflicts: Pacific Carriers,Action,9.99,2012.0,288.0,5.666426688112432
33936,BioShock Infinite: Clash in the Clouds,Action,1.24,2013.0,416.0,6.0330862217988015
33950,BioShock Infinite: Burial at Sea - Episode One,Action,3.74,2013.0,1417.0,7.257002707092073
33960,BioShock Infinite: Burial at Sea - Episode Two,Action,3.74,2014.0,1755.0,7.470793774195062
33970,BioShock Infinite - Season Pass,Action,4.99,2013.0,696.0,6.546785410760524
33980,Total War: ROME II - Emperor Edition,Strategy,59.99,2013.0,55373.0,10.921865448493632
33990,Intrusion 2,Action,9.99,2012.0,1531.0,7.3343293503005365
34110,Victoria II: Heart of Darkness,Strategy,19.99,2013.0,127.0,4.852030263919617
34177,The Book of Unwritten Tales,Adventure,19.99,2012.0,1536.0,7.337587743538596
34614,Primal Carnage,Action,4.99,2012.0,4798.0,8.476162841858246
34615,Rocketbirds: Hardboiled Chicken,Adventure,4.99,2012.0,1905.0,7.552762084214147
34616,The Incredible Adventures of Van Helsing,Action,14.99,2013.0,7632.0,8.94023623179847
34670,Demonicon,Action,9.99,2013.0,429.0,6.063785208687608
34680,Home,Adventure,4.99,2012.0,1125.0,7.026426808699636
34800,Zeno Clash 2,Action,14.99,2013.0,698.0,6.54965074223381
34810, Fieldrunners 2,Action,9.99,2013.0,372.0,5.921578419643816
34841,Dream Pinball 3D,Casual,9.99,2012.0,357.0,5.8805329864007
34860,Jagged Alliance 2 - Wildfire,RPG,8.99,2012.0,1295.0,7.16703787691222
34910,Go Home Dinosaurs!,Casual,9.99,2013.0,338.0,5.82600010738045
34920,Gemini Wars,Indie,9.99,2012.0,138.0,4.9344739331306915
35020,Secret Files 3,Adventure,9.99,2012.0,165.0,5.111987788356544
35030,Don Bradman Cricket 14,Indie,19.99,2014.0,571.0,6.349138991379798
35040,Gateways,Indie,4.99,2012.0,186.0,5.231108616854587
35096,Blood Bowl: Chaos Edition,Sports,14.99,2012.0,1364.0,7.21890970761906
35097,Of Orcs And Men,Action,14.99,2012.0,1527.0,7.331714969726466
35099,Dementium II HD,Action,5.99,2013.0,910.0,6.814542897259958
35101,Rise of the Triad,Action,14.99,2013.0,1878.0,7.538494999413465
35103,Worms Armageddon,Strategy,14.99,2013.0,7412.0,8.910990494656719
35110,Karateka,Action,3.99,2012.0,190.0,5.25227342804663
35130,Din's Curse,Action,9.99,2012.0,216.0,5.37989735354046
35136,Anna - Extended Edition,Adventure,9.99,2013.0,958.0,6.8658910748834385
35138,Dogfight 1942,Simulation,9.99,2012.0,670.0,6.508769136971682
35140,SONIC ADVENTURE 2: BATTLE,Action,2.99,2012.0,505.0,6.226536669287466
35150,Alien Rage - Unlimited,Action,19.99,2013.0,1383.0,7.232733136177615
35419,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Action,14.99,2013.0,1605.0,7.381501894506707
35427,Unity of Command: Stalingrad Campaign,Indie,9.99,2012.0,786.0,6.668228248417403
35509,Defender's Quest: Valley of the Forgotten (DX edition),Indie,14.99,2012.0,2688.0,7.896924656268864
35510,Planets Under Attack,Indie,11.99,2012.0,312.0,5.746203190540153
35600,Borderlands 2: Tiny Tina's Assault on Dragon Keep,Action,4.99,2013.0,1447.0,7.277938572945661
35700,Borderlands 2 Season Pass,Action,14.99,2012.0,281.0,5.641907070938114
35709,PAYDAY 2,Action,9.99,2013.0,438831.0,12.99187193088649
35710,Lucius,Action,9.99,2012.0,7525.0,8.926118971153382
35723,Scribblenauts Unlimited,Adventure,19.99,2012.0,7680.0,8.946505025998682
35800,Pid,Adventure,19.99,2012.0,292.0,5.680172609017068
36000,Mixcraft 8 Home Studio,Audio Production,39.99,2017.0,630.0,6.447305862541213
36130,Mercenary Kings: Reloaded Edition,Action,19.99,2014.0,1184.0,7.077498053569231
36632,Call of Duty®: Black Ops II - Nuketown Zombies Map,Action,4.99,2013.0,204.0,5.3230099791384085
36633,Call of Duty®: Black Ops II - Revolution,Action,14.99,2013.0,125.0,4.836281906951478
36700,Call of Duty®: Black Ops II - Uprising,Action,14.99,2013.0,174.0,5.1647859739235145
36710,Call of Duty®: Black Ops II - Vengeance,Action,14.99,2013.0,150.0,5.017279836814924
36900,Call of Duty®: Black Ops II - Apocalypse,Action,14.99,2013.0,180.0,5.198497031265826
36930,Hotline Miami,Action,9.99,2012.0,98291.0,11.495697919303602
37000,Hotline Miami Soundtrack,Action,9.99,2013.0,365.0,5.902633333401366
37200,Ultratron,Action,9.99,2013.0,518.0,6.251903883165888
37210,Droid Assault,Action,9.99,2013.0,267.0,5.5909869805108565
37270,Aliens: Colonial Marines: Stasis Interrupted,Action,29.99,2013.0,131.0,4.882801922586371
37340,Chivalry: Medieval Warfare,Action,24.99,2012.0,44698.0,10.707706408986764
37360,Proteus,Adventure,9.99,2013.0,1384.0,7.233455418621439
37380,Don't Starve,Adventure,9.99,2013.0,94636.0,11.45780379907968
37390,Don't Starve Soundtrack,Indie,4.99,2013.0,188.0,5.241747015059643
37400,Beyond Divinity,RPG,5.99,2012.0,647.0,6.473890696352274
37410,Divinity II: Developer's Cut,RPG,19.99,2012.0,4121.0,8.324093761450404
37510,Antichamber,Adventure,19.99,2013.0,13254.0,9.492130118723125
37600,Edna & Harvey: Harvey's New Eyes,Adventure,19.99,2012.0,2554.0,7.845807502637805
37708,Grim Dawn,Action,24.99,2016.0,85934.0,11.361346475510787
37709,The Journey Down: Chapter One,Adventure,6.99,2013.0,712.0,6.569481420414296
37800,Trials Evolution: Gold Edition,Action,19.99,2013.0,2166.0,7.681099001536359
37810,Kerbal Space Program,Indie,9.99,2015.0,106076.0,11.5719205244768
37900,Far Cry 3,Action,19.99,2012.0,109464.0,11.603360142441437
37910,Farming Simulator 2013 Titanium Edition,Casual,14.99,2013.0,3864.0,8.259716961021523
37940,DmC: Devil May Cry,Action,29.99,2013.0,19197.0,9.862561385923483
37950,Cargo Commander,Action,4.99,2012.0,660.0,6.493753839851686
37970,StarDrive,Indie,29.99,2013.0,1247.0,7.129297548929373
37980,RPG Maker VX Ace,Adventure,69.99,2012.0,3118.0,8.045267716607803
38000,Chaos on Deponia,Adventure,19.99,2012.0,2279.0,7.731930721948486
38010,The Elder Scrolls V: Skyrim - Hearthfire,RPG,4.99,2012.0,1229.0,7.114769448366463
38020,Thomas Was Alone,Indie,9.99,2012.0,4091.0,8.316789127071518
38030,Zombie Driver HD,Action,9.99,2012.0,2712.0,7.905810312658931
38090,McPixel,Action,4.99,2012.0,2522.0,7.833203948641057
38140,Towns,Indie,14.99,2012.0,2382.0,7.776115477098742
38160,Resident Evil 6,Action,19.99,2013.0,41476.0,10.632894335716385
38170,DayZ,Action,49.99,2018.0,366816.0,12.812618365073456
38229,Eufloria HD,Indie,14.99,2014.0,628.0,6.444131256700441
38240,Little Inferno,Adventure,14.99,2012.0,8593.0,9.058819564334941
38400,Age of Empires II (Retired),Strategy,19.99,2013.0,83879.0,11.337142485015857
38420,DG2: Defense Grid 2,Indie,14.99,2014.0,2518.0,7.831617276352611
38450,Super Hexagon,Action,2.99,2012.0,18081.0,9.802672247297311
38480,Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,Casual,9.99,2024.0,14779.0,9.601030194502194
38530,The Cave,Adventure,14.99,2013.0,2392.0,7.780303087908373
38700,The Book of Unwritten Tales: The Critter Chronicles,Adventure,19.99,2012.0,338.0,5.82600010738045
38720,The Stanley Parable,Adventure,14.99,2013.0,39712.0,10.589433868992689
38800,Puddle,Action,7.99,2012.0,350.0,5.860786223465865
38810,"Hamlet or the Last Game without MMORPG Features, Shaders and Product Placement",Adventure,4.99,2012.0,334.0,5.814130531825066
38924,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,Action,14.99,2014.0,2390.0,7.779466967458324
38925,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Action,14.99,2015.0,4019.0,8.299037181613066
38926,Resident Evil Revelations,Action,19.99,2013.0,9847.0,9.19502366786429
